id,per_square_meter_price
COL_313211,239602.37119074172
COL_313268,777148.9926002705
COL_313304,431641.5745401228
COL_313352,46096.85027933502
COL_313363,447063.20080570894
COL_313535,342848.5551464161
COL_313559,959901.1366238927
COL_313572,169520.34229468298
COL_313573,171176.99315245595
COL_313574,312866.3920751231
COL_313597,310815.6008569673
COL_313606,407823.01673119597
COL_313694,438341.0468650319
COL_313703,266812.67550075566
COL_313717,429462.0399449186
COL_313789,158089.86268708506
COL_313791,174958.17634100374
COL_313814,382761.03189064085
COL_314054,181672.9987263343
COL_314055,181672.9987263343
COL_314058,149374.33415184886
COL_314069,252892.22743760084
COL_314170,371606.5113692046
COL_314185,545962.940067987
COL_314186,458078.0314786834
COL_314187,362983.56945182924
COL_314190,267023.7372793464
COL_314196,226021.78620884637
COL_314211,294898.8537370925
COL_314230,464455.08484342135
COL_314308,296847.6683450995
COL_314419,455918.81486872816
COL_314536,411391.4385576902
COL_314628,371951.9634412942
COL_314746,331534.6760332238
COL_314818,341354.5292782036
COL_314859,482047.75848458393
COL_314860,523277.6378848453
COL_314899,371131.3225594247
COL_314907,286855.2281935515
COL_314997,265082.9726261359
COL_315015,384487.0992832904
COL_315135,263412.36667310976
COL_315502,248314.38405144494
COL_315578,232002.01022644446
COL_315599,421317.01016985293
COL_315602,315527.3315491784
COL_315621,389961.7687715763
COL_315652,517449.7208431885
COL_315673,820626.2606631411
COL_315724,222543.4851210537
COL_315806,329360.9271026644
COL_315970,582958.4327620501
COL_316015,176837.69046508725
COL_316017,150259.4833875313
COL_316021,205732.37650121568
COL_316023,243323.14217341808
COL_316024,425567.62683745474
COL_316025,417656.35590300115
COL_316150,487741.05946603935
COL_316180,161123.89153412846
COL_316181,316111.81367517955
COL_316289,312792.7974163439
COL_316308,213180.7295330054
COL_316323,145793.20684784057
COL_316387,508005.27907824336
COL_316388,411279.7917345196
COL_316389,511523.972634726
COL_316390,414608.70333980175
COL_316392,505712.98584945296
COL_316423,251548.00319651124
COL_316446,275160.22036983445
COL_316448,406885.3493146302
COL_316562,328011.45303415897
COL_316629,628166.4164651901
COL_316720,632028.5341985393
COL_316897,740009.4861694789
COL_316942,479058.0992434392
COL_317174,238697.0882149043
COL_317405,243909.16586715681
COL_317423,221980.33603997907
COL_317789,218450.88157928013
COL_317930,257602.4398168918
COL_318181,307302.37351978495
COL_318209,425418.68396211165
COL_318336,237321.18722562748
COL_318357,255617.49800326698
COL_318384,348125.64638017036
COL_318425,350895.5694315399
COL_318499,404024.5221022311
COL_318575,263301.2674902856
COL_318696,454704.3472451884
COL_318698,397038.3595749821
COL_318712,211698.02239142393
COL_318765,185806.80150517065
COL_319064,264848.1317398451
COL_319104,380869.07068995404
COL_319163,377955.0186055944
COL_319251,492980.7055314036
COL_319500,317357.32411181316
COL_319542,819124.117965561
COL_319671,393091.00556338
COL_319675,567603.062118213
COL_319987,271368.74011297524
COL_320000,-14473.720947226873
COL_320001,-31597.3661465482
COL_320028,163421.95855969365
COL_320128,435259.6264069315
COL_320171,212814.28746523545
COL_320291,246800.24158911261
COL_320376,452268.591207776
COL_320430,241317.9886039702
COL_320446,298550.73285981285
COL_320452,546653.8893796167
COL_320470,375900.0154234048
COL_320478,276405.8766359575
COL_320498,355849.73667455575
COL_320518,320199.31763448945
COL_320693,134577.67775851476
COL_320824,307960.3476758685
COL_320905,249901.86577660078
COL_320942,759428.6544880423
COL_320966,232471.8353978573
COL_321061,691559.0968237122
COL_321088,409289.34057402523
COL_321099,365029.14064756065
COL_321128,472425.7600478766
COL_321407,126609.53754732556
COL_321417,303246.68654317583
COL_321427,247110.00408255716
COL_321474,335000.8231113152
COL_321621,342096.320717466
COL_321670,360725.8952096389
COL_321677,186728.45722484944
COL_321820,160698.3395821341
COL_322106,302096.59304621647
COL_322266,75791.18380058765
COL_322288,476112.2682479423
COL_322290,244508.88156844926
COL_322311,226382.24205936264
COL_322356,305682.5123889569
COL_322378,189934.14470401173
COL_322380,242413.94756002625
COL_322428,508074.26397488953
COL_322436,170874.4378428912
COL_322462,344628.0474002563
COL_322463,268737.6909376926
COL_322511,224515.12959734985
COL_322568,414365.3673531353
COL_322595,241873.83683082688
COL_322623,150575.3831394692
COL_322624,691027.9056511513
COL_322665,377240.40731430193
COL_322676,265210.2458069715
COL_322749,333235.6091227668
COL_322954,287374.4741473606
COL_323025,281141.5011363744
COL_323034,506585.6751646075
COL_323061,446885.47616068873
COL_323075,489561.5234169876
COL_323078,321484.32378946454
COL_323084,276164.01169182593
COL_323247,290620.26159379754
COL_323258,494130.14095970173
COL_323261,642190.203897889
COL_323330,402204.6466721915
COL_323355,253983.78594986052
COL_323590,219241.14966783312
COL_323647,184832.80302282295
COL_323671,446085.4198907875
COL_323683,925376.1156469815
COL_323882,270161.12411073636
COL_323938,371009.2886667746
COL_324197,403119.92348926497
COL_324268,695014.9709117512
COL_324269,666280.3449606693
COL_324455,544814.956303046
COL_324459,293084.71808557987
COL_324622,441432.4975997503
COL_324655,198731.76329940814
COL_324779,303990.40802517935
COL_324786,257676.31269179343
COL_324787,435118.35426465166
COL_324926,331536.58463299426
COL_324936,358795.9782385955
COL_324940,669668.9939951602
COL_324941,353404.6564466261
COL_325131,556101.4611332649
COL_325182,445556.560408917
COL_325196,347811.82970800524
COL_325210,335269.1607492365
COL_325348,261238.69365033647
COL_325392,324534.65730062884
COL_325405,718526.0571530134
COL_325545,702906.4445773576
COL_325588,262933.488686008
COL_325648,294573.4717768899
COL_325649,290684.5227977326
COL_325650,321269.3842650404
COL_325696,293041.83686278976
COL_325699,105958.79198321387
COL_325703,230242.43264646851
COL_325707,228114.4150595867
COL_325847,285604.116610984
COL_325904,613742.9307548879
COL_325942,420768.97303649265
COL_326043,473473.83747555764
COL_326045,306814.87073712697
COL_326068,490108.8634043766
COL_326108,203618.9568767128
COL_326130,271104.70529152494
COL_326171,491997.06837148155
COL_326268,293915.0720331449
COL_326466,228286.5026495271
COL_326531,243749.3229998857
COL_326680,259883.75911048212
COL_326753,294070.5286383974
COL_326804,618488.8663181054
COL_326997,199358.44333517604
COL_327062,224206.4151653432
COL_327071,339682.223105154
COL_327138,307949.1542487984
COL_327471,359000.79661018745
COL_327568,224809.21595540544
COL_327627,306014.27071746823
COL_327732,220601.12926830474
COL_328038,257676.31269179343
COL_328039,431285.4148192464
COL_328086,156534.49343383883
COL_328127,379265.7864654238
COL_328128,281879.68756451824
COL_328240,100539.04180826311
COL_328284,223916.57359248796
COL_328358,339418.49612800573
COL_328408,238640.537263754
COL_328598,386873.42856247065
COL_328785,124065.20216179124
COL_328832,472765.9505543989
COL_328912,308378.7024190417
COL_328916,445337.5511108797
COL_328952,355894.34126245434
COL_328998,162499.56280991028
COL_329153,499362.45849929773
COL_329196,391888.50825142424
COL_329239,307173.8416148502
COL_329262,168650.42456275353
COL_329356,451730.4015577966
COL_329509,226094.5557041046
COL_329554,264306.3715013845
COL_329557,372182.614078065
COL_329663,313514.0067610358
COL_329708,471255.75153084873
COL_329828,508243.4613635027
COL_329829,385520.87273571023
COL_330022,239939.3191725369
COL_330075,307482.61844777176
COL_330085,409416.6912673394
COL_330199,520096.6673634289
COL_330234,204066.66474531923
COL_330254,241486.18075051357
COL_330260,394232.53861048754
COL_330277,539757.5421367136
COL_330324,537479.2750490456
COL_330335,327798.40181110875
COL_330474,246690.42058706324
COL_330477,210226.19626457617
COL_330553,386675.96675525146
COL_330624,155216.33423502912
COL_330666,130677.50658215191
COL_331046,517378.2034535916
COL_331062,468869.37699599046
COL_331205,330815.1451584195
COL_331263,284307.30681145535
COL_331270,492174.9732143769
COL_331278,591239.5256994553
COL_331289,104836.17186447182
COL_331365,377013.82353018806
COL_331412,211571.03138811362
COL_331441,354243.0768669837
COL_331442,354243.0768669837
COL_331466,219992.5535118832
COL_331559,286982.22161889233
COL_331572,520722.15515010944
COL_331601,312206.3908417229
COL_331762,690204.2032216359
COL_332433,294237.10887381504
COL_332669,591418.1786193181
COL_332717,507889.166395189
COL_332856,200777.03397940734
COL_332908,401038.50927671767
COL_332909,429810.50249588274
COL_332910,429264.2978028877
COL_332939,238847.42231934913
COL_333190,401038.50927671767
COL_333309,209787.18830321298
COL_333329,434682.9140260573
COL_333350,499112.16380426666
COL_333390,468794.8056495206
COL_333472,184359.0225167838
COL_333473,402763.796143457
COL_333518,140601.7765152405
COL_333530,263132.1670906594
COL_333545,289820.73992724484
COL_333556,128255.4365320501
COL_333576,277651.1172845128
COL_333736,322797.02265293436
COL_333788,429699.3569257529
COL_333866,370665.29653876164
COL_333867,364795.87211146817
COL_333928,331288.6059365221
COL_333957,413759.5360548865
COL_334037,330998.7175752102
COL_334047,598443.3103125301
COL_334091,369030.3964504225
COL_334183,467169.1600412538
COL_334229,473581.54812169593
COL_334288,622257.5877210643
COL_334468,416444.34958808107
COL_334548,273320.96777146735
COL_334639,418032.9924333813
COL_334741,85784.03224768616
COL_334989,336433.63033841946
COL_335047,90629.90662210755
COL_335092,236749.44134787022
COL_335505,208162.17019418871
COL_335523,257255.2747709417
COL_335574,322436.7731225123
COL_335589,292751.91333204234
COL_335708,308047.0093104051
COL_335714,447431.84905608173
COL_335836,272500.59993365844
COL_336093,404526.17098831973
COL_336095,308893.2581509744
COL_336259,346610.65982698154
COL_336264,264628.31553758023
COL_336267,203015.100157035
COL_336462,844348.955206423
COL_336493,282578.2141792723
COL_336495,161615.76511488785
COL_336499,474598.7873318757
COL_336531,212410.4671860155
COL_336685,336237.75500297465
COL_336736,259593.6136340234
COL_336855,191299.93960682396
COL_336874,381941.6136754321
COL_336932,211973.21630185656
COL_336963,902509.5123441907
COL_336967,409967.20345757034
COL_337195,641242.1098271258
COL_337254,285469.80858320027
COL_337273,438300.65826752636
COL_337309,370587.92851016024
COL_337318,145311.60328916973
COL_337346,289576.8283365239
COL_337386,144737.40299536445
COL_337593,322336.57593835186
COL_337666,320166.5034173826
COL_337681,370876.1632975499
COL_337895,398420.4379814343
COL_337901,263132.1816346969
COL_338002,285911.5989676226
COL_338038,574254.2520071948
COL_338039,569780.3594581744
COL_338276,378306.6301754896
COL_338279,136038.48291234352
COL_338421,287362.47611360654
COL_338506,360877.7940564186
COL_338557,341519.2036806925
COL_338558,286040.59557144355
COL_338559,388690.4230142993
COL_338560,289971.00350866735
COL_338561,286091.3011037199
COL_338562,397474.244159331
COL_338607,555566.6182799666
COL_338609,490612.8836436368
COL_338673,498691.5962756668
COL_338850,299597.3727040897
COL_338864,671652.7330364542
COL_338944,234379.4091545628
COL_339089,615315.3896511536
COL_339113,268429.25076809915
COL_339428,359915.9419860993
COL_339440,166096.25257226272
COL_339657,209071.23881508142
COL_339727,274818.31872125046
COL_339728,263960.3945080637
COL_339772,134714.99295588146
COL_339793,289066.2916498663
COL_339822,65915.36632920546
COL_339866,357388.6150782888
COL_339878,395980.1260812685
COL_339889,252795.13053644996
COL_339893,238218.06481990637
COL_339912,347799.59362251795
COL_339987,298557.1471708286
COL_339993,268213.62808338465
COL_340011,130645.91648178197
COL_340117,178787.7298691232
COL_340369,374793.63938204246
COL_340447,604504.9487000342
COL_340519,405865.0636261384
COL_340520,412409.1115839427
COL_340521,389957.10453496274
COL_340655,363896.5856322786
COL_340657,261946.5163794962
COL_340794,399652.74716560525
COL_340796,486615.6909339865
COL_340898,310587.3157716122
COL_340975,298402.1328060392
COL_340994,315976.18925961276
COL_340995,318451.1775057379
COL_341014,474733.2602661004
COL_341069,864677.9638301559
COL_341070,204316.00612247916
COL_341184,378602.40526318725
COL_341212,202758.16563728923
COL_341220,220750.23326674767
COL_341237,573831.4831538869
COL_341310,337697.38791724533
COL_341351,370330.91547685827
COL_341414,406625.91304022406
COL_341465,275754.0918525476
COL_341487,155490.40281779354
COL_341496,87211.73435740662
COL_341683,425607.24225342536
COL_341722,263102.55246079364
COL_341744,387005.63819315337
COL_341762,247126.32071439526
COL_341805,305680.6212051321
COL_341889,347856.5069673844
COL_341936,284245.05935506435
COL_342040,245609.62393473857
COL_342111,135801.6766160694
COL_342208,545128.6460653794
COL_342209,375989.870484875
COL_342211,502773.5960909835
COL_342212,489225.6610232667
COL_342258,519585.9157693742
COL_342326,537827.5139931662
COL_342405,60056.115673566455
COL_342407,226960.08456954698
COL_342438,170484.73957783822
COL_342505,664297.3059115912
COL_342623,407934.0570342759
COL_342714,457932.1114564231
COL_342734,265852.2093644192
COL_342947,496076.2294412444
COL_342948,81636.52158223954
COL_343030,338071.5615945042
COL_343036,291848.42391497653
COL_343039,32282.068301877334
COL_343047,372221.01046964194
COL_343070,57199.92333879191
COL_343169,878667.6654574729
COL_343269,336993.0064839853
COL_343324,441207.47591785126
COL_343430,426143.8843127671
COL_343527,593826.2236219534
COL_343636,171570.778789038
COL_343649,470266.7281890991
COL_343852,212351.84636465053
COL_343866,277875.1594508319
COL_343993,621654.3348142022
COL_344179,239567.44174327998
COL_344278,304468.5777404372
COL_344298,210862.1671822277
COL_344350,303774.0765814253
COL_344578,401503.15152886935
COL_344772,422597.04113292147
COL_344807,483266.8675382643
COL_344844,119018.53836998477
COL_344845,535663.2082106186
COL_344887,432939.6111982037
COL_344960,423951.2617371104
COL_344969,886839.5876918967
COL_345017,291459.96712779865
COL_345055,251488.94908193342
COL_345062,199358.79096541286
COL_345102,835622.5740478834
COL_345117,232723.07712175016
COL_345119,260319.16585313005
COL_345171,652870.900607333
COL_345187,284120.4083693396
COL_345195,808778.1067301473
COL_345287,419084.1973839699
COL_345351,313161.847758331
COL_345558,279396.48928625236
COL_345594,384864.59462685295
COL_345718,373147.34541305533
COL_345723,328168.5855383854
COL_345736,470135.4014637269
COL_345839,452843.68963321025
COL_345884,170911.71709482302
COL_345971,196030.6972767961
COL_345996,511957.18309255276
COL_346013,578310.3484493342
COL_346015,637779.5035909332
COL_346208,667900.8857380531
COL_346276,436162.49501681194
COL_346296,434843.7545177445
COL_346522,500001.0522046026
COL_346623,502794.17783561617
COL_346677,888507.2379374052
COL_346698,297539.5234190847
COL_346776,731765.2595317075
COL_346829,255906.70429217455
COL_346974,440009.71013021347
COL_346975,536977.1313392749
COL_347000,669929.5628100386
COL_347011,340024.6620809215
COL_347186,397323.4316375553
COL_347293,713517.7504308703
COL_347332,411751.72172180197
COL_347353,510660.2389663213
COL_347436,666566.9227366886
COL_347488,410734.93679190293
COL_347618,275992.4823588952
COL_347621,449886.7082389605
COL_347634,488937.3158165322
COL_347686,481688.8413382662
COL_347694,556218.0021374921
COL_347737,428538.32101466414
COL_347777,602081.5733815521
COL_347852,129489.37299504566
COL_347970,540030.5558482156
COL_348009,298722.5878915293
COL_348076,132610.3665019687
COL_348272,224344.68949556386
COL_348274,85642.84609494483
COL_348275,79464.87038203105
COL_348278,82940.53062735971
COL_348281,149500.89840097417
COL_348383,303939.93876075686
COL_348436,262501.1942788358
COL_348447,254808.67577809573
COL_348483,264806.77727456315
COL_348681,352391.9193934636
COL_348731,383233.2238305712
COL_348733,251371.03767497634
COL_348757,460129.0895534472
COL_348893,320546.8307509963
COL_349002,672209.9815501699
COL_349029,258347.46417290258
COL_349110,328420.51734299376
COL_349213,348206.4238731184
COL_349214,365937.2494883864
COL_349215,297190.74270473275
COL_349601,556873.4268045848
COL_349602,214549.78105029254
COL_349643,99985.73143682595
COL_349719,432896.0885196025
COL_349774,342045.0036935344
COL_349777,209153.81392603507
COL_350169,305678.25416524673
COL_350175,333708.3035238537
COL_350245,310414.2581327282
COL_350246,380649.64368334104
COL_350338,377007.49398448644
COL_350353,333496.61268491385
COL_350357,391915.56444199866
COL_350456,317869.18345381244
COL_350457,416348.62574354425
COL_350458,431187.4244184617
COL_350459,295819.5949096515
COL_350476,313539.5404077677
COL_350564,880517.2984040463
COL_350594,370593.38626820926
COL_350743,593977.1098454536
COL_350851,462974.9958091053
COL_351049,410922.41137542116
COL_351088,674117.7699797383
COL_351213,204720.68176842266
COL_351274,328639.4470207884
COL_351380,204145.65652080777
COL_351688,278456.7194324843
COL_351715,408714.1073308251
COL_351762,641662.4343528453
COL_351901,386052.50937867997
COL_352368,737870.4166014655
COL_352392,462591.1105176682
COL_352397,246380.79947209137
COL_352422,868240.0971298285
COL_352637,248776.20539035386
COL_352991,541692.3473265899
COL_353024,355342.65252618946
COL_353028,181250.92643344548
COL_353059,300803.46584068995
COL_353225,374079.4301766184
COL_353243,145793.20684784057
COL_353323,284767.07213104755
COL_353376,491985.21101432526
COL_353452,404072.74237968604
COL_353740,238678.15660487162
COL_353798,280060.32500532863
COL_353848,323015.3163168645
COL_353860,315527.3315491784
COL_354005,412169.48384520406
COL_354013,291811.00966047874
COL_354058,507382.4753731138
COL_354370,385951.4233904829
COL_354379,597729.7362507876
COL_354384,183791.56013872888
COL_354401,271089.9844683732
COL_354414,495170.38224210247
COL_354422,188204.32632800046
COL_354535,259212.63520555216
COL_354630,373666.06737022666
COL_354696,277462.6736046856
COL_354775,718744.7728972449
COL_354795,159898.13960958476
COL_355174,310815.6008569673
COL_355178,176600.8723211193
COL_355241,371460.98162439285
COL_355242,333151.4277398117
COL_355332,216652.24108472548
COL_355356,867400.9588058345
COL_355412,361493.4084619007
COL_355457,391065.2745625036
COL_355532,124194.85603653324
COL_355579,293573.8695947739
COL_355627,319892.72729783057
COL_355640,374315.99750245415
COL_355642,345837.8318272439
COL_355643,306235.75319613714
COL_355644,477783.87229222007
COL_355702,164967.01033768192
COL_355851,421499.9421128217
COL_355942,370419.8687168727
COL_355991,270697.00896464987
COL_356015,299574.867405456
COL_356199,307302.37351978495
COL_356201,256729.8924895267
COL_356441,872473.528999101
COL_356469,170303.64499098854
COL_356497,442614.0533990041
COL_356528,256447.4916293887
