id,per_square_meter_price
COL_296756,287824.26152389316
COL_296901,666396.3717270494
COL_297293,51907.400157446005
COL_297324,429736.1876148875
COL_297326,489425.1772423288
COL_297329,290501.36308926257
COL_297441,242419.71209474234
COL_297472,237889.83174706547
COL_297631,312282.1354155395
COL_297815,305988.3975819594
COL_298020,521908.4432162866
COL_298046,236809.7532541888
COL_298052,425682.2345916936
COL_298055,712211.722099865
COL_298064,220252.19414306426
COL_298075,548228.1108646074
COL_298099,262537.1184986654
COL_298101,169251.11310921866
COL_298102,220055.6657348688
COL_298104,251362.35261619068
COL_298261,319027.74795357126
COL_298459,667264.3400403172
COL_298471,333373.57644798874
COL_298481,263262.74171490327
COL_298516,265517.08501229197
COL_298532,413158.22357152094
COL_298539,191299.94257259474
COL_298593,754803.9409224639
COL_298719,616659.6659240947
COL_298724,317748.98753377434
COL_298817,254676.35515248176
COL_298837,297544.35971541615
COL_298968,386552.75709997705
COL_299209,401569.9704012967
COL_299221,332218.42112759
COL_299361,383353.01853169885
COL_299366,416972.1431247641
COL_299450,214487.39590543386
COL_299454,107793.59055611717
COL_299455,196836.24569233053
COL_299459,307119.4880419186
COL_299464,271344.58452560834
COL_299468,224330.89211593667
COL_299486,169750.94495193986
COL_299491,231871.74933854572
COL_299497,286615.76601539453
COL_299499,242649.27511700836
COL_299501,277935.95304014575
COL_299540,193247.29591622844
COL_299615,325370.18103478424
COL_299659,554761.703604699
COL_299678,644877.410745406
COL_299795,287203.0865870111
COL_299818,300895.83305701055
COL_299819,352357.2977466641
COL_299820,291579.41475791857
COL_299960,159426.2551728012
COL_300095,364686.4664457848
COL_300108,310814.0395175448
COL_300125,275444.06239792303
COL_300144,627713.0681301217
COL_300225,259001.43274999515
COL_300305,686339.1169180482
COL_300423,372470.6049325218
COL_300491,295735.86891727266
COL_300562,321806.2969338472
COL_300747,273592.7505761648
COL_300816,414192.4342416022
COL_300942,357276.57823011966
COL_300959,257696.7486773269
COL_300962,473216.5621814148
COL_301220,318988.4855245323
COL_301285,425855.1258700724
COL_301290,416505.7251223965
COL_301303,154334.14821022295
COL_301367,196620.38303054136
COL_301368,115984.15422721201
COL_301378,194653.4865885672
COL_301401,567908.4110681528
COL_301444,160369.93227739254
COL_301445,313320.3665774272
COL_301574,351861.55491633515
COL_301649,446160.1630418579
COL_301669,566440.1379437578
COL_301670,346369.50498150487
COL_301679,415272.0488678981
COL_301709,402117.2798686109
COL_301757,676997.5268406465
COL_301820,702203.4515536872
COL_301822,604705.6687143808
COL_301823,659171.3707251148
COL_301843,313441.5242118966
COL_301976,541099.4372404475
COL_301986,468770.5964031667
COL_302111,115298.46952040328
COL_302139,306052.4066480821
COL_302293,-136744.4991093331
COL_302294,104534.0150020915
COL_302428,390351.56820951775
COL_302465,253081.8179910521
COL_302497,382361.4585526135
COL_302548,339374.4212649786
COL_302597,216530.5009412982
COL_302726,403585.68851656024
COL_302745,564030.6592774062
COL_302873,460205.0606466929
COL_302926,251896.29188250715
COL_302986,345155.7781783307
COL_302987,386954.98431693483
COL_302994,432779.0728278274
COL_303002,433897.1949291921
COL_303004,152475.0686689646
COL_303007,313861.28922676435
COL_303069,469308.1273663024
COL_303147,242566.91185857885
COL_303265,587646.1824214953
COL_303285,311814.4424170583
COL_303366,539876.1700041125
COL_303405,337853.51489355357
COL_303564,410845.57408975734
COL_303569,500978.9472976817
COL_303618,403352.7520861279
COL_303623,206720.8014747469
COL_303624,196469.49305807898
COL_303625,263070.9671759144
COL_303626,82311.06829808054
COL_303627,90124.84107207759
COL_303637,195033.04282952647
COL_303638,330810.1504924573
COL_304041,473124.4551743059
COL_304147,524942.584705783
COL_304255,420947.41735936806
COL_304280,314365.20483513095
COL_304320,126748.316730059
COL_304322,217120.22695296683
COL_304323,158805.89439428167
COL_304325,202310.69543911354
COL_304367,503509.14425166463
COL_304546,362819.1178997409
COL_304550,318846.54688471486
COL_304552,193470.87968148018
COL_304561,235706.25347015093
COL_304585,304187.9480692758
COL_304853,308851.7963723563
COL_304902,139843.01631190645
COL_304978,521088.7989557921
COL_304984,242315.25454693596
COL_305002,394639.02967877977
COL_305017,78693.70333516468
COL_305038,382701.1391997592
COL_305057,284490.3024038247
COL_305058,261988.81693608768
COL_305059,261063.1315446279
COL_305114,1037307.3126987674
COL_305373,664440.3843647022
COL_305382,553684.225175648
COL_305383,362553.5585674193
COL_305384,510540.97243503766
COL_305385,510540.97243503766
COL_305386,514198.9950823642
COL_305387,510540.97243503766
COL_305388,345417.8793092194
COL_305413,67705.51244560648
COL_305607,322090.0821855851
COL_305652,382984.9067106672
COL_305726,549940.9297243977
COL_305896,478525.2659881953
COL_305924,253377.51844591863
COL_305926,260329.48836919857
COL_306033,526011.8984986917
COL_306088,418842.1387455452
COL_306141,322403.6639782891
COL_306143,497386.9805232815
COL_306144,686443.3094401301
COL_306154,588550.7588221282
COL_306206,304400.4306776025
COL_306621,481640.45568401215
COL_306728,376110.6862146783
COL_306758,314808.928607475
COL_306763,54047.5493707174
COL_306803,537256.7372099635
COL_306853,261005.41606784659
COL_306892,340271.66073157423
COL_306938,208003.51218667178
COL_307001,392667.99238833704
COL_307043,542367.8134612407
COL_307158,441055.68332231394
COL_307269,360558.56525194313
COL_307356,229988.59179936873
COL_307480,365413.0419629884
COL_307529,355407.5179668883
COL_307623,523942.9725356322
COL_307819,266240.1692700719
COL_307874,328651.67333348823
COL_307945,301444.16199313034
COL_307986,280970.88521350524
COL_308211,318638.7152638959
COL_308429,328817.15416663024
COL_308446,67487.74117951881
COL_308472,321549.30160103063
COL_308486,547461.2520439165
COL_308492,477314.11246607703
COL_308493,414259.67716045375
COL_308743,323345.2425840592
COL_308803,333416.8391027093
COL_308813,547873.3979721058
COL_308963,674909.2633592509
COL_309079,242447.37871665327
COL_309121,333373.57644798874
COL_309434,312570.23873966193
COL_309612,269251.67557996983
COL_309642,354091.3442993404
COL_309784,240319.0084838153
COL_310093,292817.7915600051
COL_310107,203683.8998195125
COL_310164,348997.3641341939
COL_310207,180050.1795652971
COL_310218,186756.82445690676
COL_310311,437581.3964248932
COL_310315,389835.06454915507
COL_310359,237596.37177095492
COL_310405,265155.8993180201
COL_310447,467258.1054920744
COL_310503,316782.6453458049
COL_310570,608530.40155502
COL_310590,612236.7338771303
COL_310604,254946.84727923427
COL_310641,642253.4364062861
COL_310642,318680.65182293305
COL_310656,689854.8908036603
COL_310722,84911.8466197707
COL_310897,263325.55321092496
COL_311016,283214.1186651526
COL_311017,506395.22025840165
COL_311018,532433.026141051
COL_311025,159049.16422278597
COL_311026,234467.2087210656
COL_311068,198493.57055227662
COL_311128,360269.6081229086
COL_311187,365937.3031266543
COL_311188,351323.5026670825
COL_311328,231305.3642158828
COL_311348,211914.74499042158
COL_311537,369802.55971783726
COL_311660,259686.97534176562
COL_311665,51816.48981301919
COL_311698,226853.7053271471
COL_311704,695667.6643310363
COL_311870,347857.98759372754
COL_312002,360383.6770710513
COL_312006,300432.9020227205
COL_312007,354491.2035328992
COL_312010,300798.1589983053
COL_312014,350861.27205456933
COL_312208,334896.409415999
COL_312270,308124.8468128853
COL_312284,340940.9588476404
COL_312290,272126.18553090194
COL_312323,290083.1033939708
COL_312335,394756.67302200093
COL_312455,257849.0514849035
COL_312609,62787.6169385829
COL_312628,118167.78985374281
COL_312649,181235.53383803868
COL_312672,65428.315416382145
COL_312695,382092.76203796593
COL_312997,794041.1017514115
COL_313006,499821.71177767904
COL_313065,594958.3007865566
COL_313068,365977.7316614307
COL_313211,239765.71129241283
COL_313268,776622.592558255
COL_313304,431973.5057967245
COL_313352,46191.38562288971
COL_313363,447144.45923863706
COL_313535,343123.67299762194
COL_313559,959548.5383405451
COL_313572,169527.69009132875
COL_313573,171178.94236955704
COL_313574,313249.3193299727
COL_313597,311059.2974637615
COL_313606,407995.2289535432
COL_313694,438637.83809938544
COL_313703,267125.5149595204
COL_313717,429472.1078031085
COL_313789,158386.92097415443
COL_313791,175254.5477901412
COL_313814,382958.91168100946
COL_314054,181955.16063629108
COL_314055,181955.16063629108
COL_314058,149731.36314684007
COL_314069,252880.38036537118
COL_314170,371952.44542289886
COL_314185,545812.8695094768
COL_314186,458482.6594293399
COL_314187,363256.1518570073
COL_314190,267377.06233460095
COL_314196,226275.57075151964
COL_314211,294827.9615300363
COL_314230,464277.8582287432
COL_314308,296801.55889753776
COL_314419,455657.1967115936
COL_314536,411604.8175658933
COL_314628,372298.446782986
COL_314746,331764.6951212263
COL_314818,341281.7622525797
COL_314859,481872.03893997567
COL_314860,523761.9796463817
COL_314899,371032.56106047984
COL_314907,287127.02427842456
COL_314997,265395.124131767
COL_315015,384303.07929329417
COL_315135,263703.1065979551
COL_315502,248576.01834434393
COL_315578,232022.0676139245
COL_315599,421808.1678566965
COL_315602,315531.37331248727
COL_315621,398022.5932606699
COL_315652,517582.3925333263
COL_315673,820189.4238803862
COL_315724,222533.12282387412
COL_315806,329510.87704578554
COL_315970,582753.5389589536
COL_316015,176882.46781345608
COL_316017,150325.73061708076
COL_316021,205662.62251571467
COL_316023,243524.03333017958
COL_316024,425678.6110076777
COL_316025,417768.44404563605
COL_316150,488094.12945995317
COL_316180,161251.9279975851
COL_316181,316083.13389828143
COL_316289,313068.8710564211
COL_316308,213339.87797439733
COL_316323,146167.77050282853
COL_316387,508451.73655387387
COL_316388,411751.96105086093
COL_316389,511994.24556902505
COL_316390,415097.7746165825
COL_316392,506161.23162589734
COL_316423,251705.90802707488
COL_316446,275474.2369888346
COL_316448,407095.92276344704
COL_316562,328230.16498241306
COL_316629,628284.2860936518
COL_316720,631712.5450637151
COL_316897,739674.7560531992
COL_316942,479324.9304117711
COL_317174,238896.22979582084
COL_317405,244205.55958093453
COL_317423,222299.8459434833
COL_317789,218664.5465088201
COL_317930,257886.9254691135
COL_318181,307577.4241534386
COL_318209,425433.38714709296
COL_318336,237518.4627523393
COL_318357,255839.141809228
COL_318384,348173.7821796435
COL_318425,350840.49425907666
COL_318499,403953.3293595221
COL_318575,263621.8125234314
COL_318696,454866.3922252852
COL_318698,396705.4835681647
COL_318712,211882.90950041695
COL_318765,186130.38831471297
COL_319064,265155.8993180201
COL_319104,380785.1712315451
COL_319163,378362.54304969235
COL_319251,493346.96469573706
COL_319500,317714.05706516915
COL_319542,818767.313491848
COL_319671,393081.4352701036
COL_319675,567389.7477834488
COL_319987,271643.9853806305
COL_320000,-14078.19606692974
COL_320001,-31195.195553854253
COL_320028,163743.83034284035
COL_320128,435409.8651490454
COL_320171,212776.26394922036
COL_320291,246753.31483330403
COL_320376,452073.376990773
COL_320430,241579.33400349785
COL_320446,298878.1704608785
COL_320452,547003.6227671794
COL_320470,376067.874134207
COL_320478,276405.2840079683
COL_320498,356025.62633847183
COL_320518,320510.2198847642
COL_320693,134729.12673096813
COL_320824,307759.5497027613
COL_320905,250246.13498528238
COL_320942,759339.663234671
COL_320966,232495.41957320174
COL_321061,691629.9356953398
COL_321088,409351.267431143
COL_321099,365255.30393943423
COL_321128,472128.6373360058
COL_321407,127031.93924401408
COL_321417,303489.0830501417
COL_321427,247400.95730839198
COL_321474,334986.4072048566
COL_321621,342285.7576522435
COL_321670,360618.6788181498
COL_321677,187026.2740904473
COL_321820,160751.71790377545
COL_322106,302059.2029231345
COL_322266,76274.77805136937
COL_322288,476484.937164459
COL_322290,244856.14639054704
COL_322311,226510.18277085543
COL_322356,305761.15441395104
COL_322378,190325.4698801968
COL_322380,242374.12369470688
COL_322428,507953.89397422265
COL_322436,170995.31637484883
COL_322462,344571.00867258385
COL_322463,269033.5940583156
COL_322511,224585.06516881014
COL_322568,414631.9791377961
COL_322595,242274.6784756857
COL_322623,150876.86335323402
COL_322624,691158.7383283774
COL_322665,377482.83890832984
COL_322676,265119.5553785756
COL_322749,333490.5519374679
COL_322954,287866.82311312587
COL_323025,281516.44329355867
COL_323034,506811.7496000352
COL_323061,446719.3580519728
COL_323075,489745.58892834175
COL_323078,321860.1926357554
COL_323084,276511.99859605735
COL_323247,290730.5006285269
COL_323258,494274.22455690673
COL_323261,642422.5199733111
COL_323330,402156.22753820184
COL_323355,254109.7060851042
COL_323590,219444.704521527
COL_323647,184908.7110059876
COL_323671,446384.5998175491
COL_323683,924697.5030141781
COL_323882,270390.51549363625
COL_323938,370902.4803207934
COL_324197,403045.5200047533
COL_324268,695358.7437292224
COL_324269,666635.909395428
COL_324455,544725.4462756474
COL_324459,293372.701968685
COL_324622,441312.33324806887
COL_324655,198976.02328230062
COL_324779,304149.11871950026
COL_324786,257438.84626156633
COL_324787,434835.4766194273
COL_324926,331493.21301609074
COL_324936,358917.21330144233
COL_324940,669362.1667961861
COL_324941,353441.2439702958
COL_325131,556064.8584267881
COL_325182,445471.3262145837
COL_325196,348044.38097683474
COL_325210,335463.85069116764
COL_325348,261302.5671909466
COL_325392,324929.4267747917
COL_325405,718570.8429533647
COL_325545,702664.9625520468
COL_325588,263227.7816984762
COL_325648,294945.5031636791
COL_325649,291058.9457673873
COL_325650,321604.05816377583
COL_325696,293327.9134150531
COL_325699,106366.97650588483
COL_325703,230535.348533043
COL_325707,228422.73606469174
COL_325847,285789.2149192125
COL_325904,613571.2968472766
COL_325942,420934.98110282887
COL_326043,473763.1725218508
COL_326045,307178.7533225549
COL_326068,490028.5713647243
COL_326108,203936.91722839605
COL_326130,271352.3264051315
COL_326171,492140.8551702829
COL_326268,294117.11080599803
COL_326466,228500.37556171825
COL_326531,244075.54584674665
COL_326680,260156.93066564272
COL_326753,294031.3402250127
COL_326804,618503.9237170803
COL_326997,199604.45793733175
COL_327062,224251.51255695516
COL_327071,339920.60988908814
COL_327138,308025.74143950007
COL_327471,359243.2275990825
COL_327568,225160.86699169356
COL_327627,305976.7204241177
COL_327732,220772.7970134559
COL_328038,257438.84626156633
COL_328039,431005.6702675506
COL_328086,156802.56188948936
COL_328127,379198.66806582484
COL_328128,281965.44420619996
COL_328240,100614.3263413312
COL_328284,223875.9800347613
COL_328358,339357.22174149024
COL_328408,238931.3762936924
COL_328598,386810.1740433943
COL_328785,124279.61468678775
COL_328832,472884.8895791523
COL_328912,308685.08539253625
COL_328916,445772.0609188776
COL_328952,355869.1497833535
COL_328998,162838.08822624042
COL_329153,499498.2790744995
COL_329196,392015.79693830723
COL_329239,307455.17163658753
COL_329262,168981.13570624596
COL_329356,451583.50518819573
COL_329509,226253.83472129854
COL_329554,264238.33719071327
COL_329557,372370.0924617163
COL_329663,313423.9088413569
COL_329708,471553.5273028456
COL_329828,508038.9868028048
COL_329829,385269.39868720627
COL_330022,239838.2062418571
COL_330075,307419.1760685575
COL_330085,409323.2464884117
COL_330199,519945.38653295895
COL_330234,204348.8422546257
COL_330254,241497.9307855203
COL_330260,394531.05264748883
COL_330277,539484.657777921
COL_330324,537680.0770261943
COL_330335,328005.859921465
COL_330474,246936.6720445013
COL_330477,210495.61776074104
COL_330553,387052.0947575362
COL_330624,155646.33719755075
COL_330666,131104.94980749
COL_331046,517491.13223717315
COL_331062,468617.29095749755
COL_331205,330506.34283096937
COL_331263,284290.1602555887
COL_331270,492416.2375611969
COL_331278,591302.7858123635
COL_331289,105340.44207935758
COL_331365,377260.5479594944
COL_331412,211592.54565398872
COL_331441,354150.30993619247
COL_331442,354150.30993619247
COL_331466,220320.11034205975
COL_331559,286983.0169683147
COL_331572,521052.6379995653
COL_331601,312110.40250060224
COL_331762,690506.6852107925
COL_332433,294485.0557860299
COL_332669,591341.5193447027
COL_332717,508170.6674541876
COL_332856,201130.18954168604
COL_332908,400737.8897418063
COL_332909,429451.34873156046
COL_332910,428903.16369100916
COL_332939,238852.8624001742
COL_333190,400737.8897418063
COL_333309,209713.13018977892
COL_333329,434615.72673340386
COL_333350,499286.3172004391
COL_333390,468947.19160616305
COL_333472,184417.97676089488
COL_333473,403077.45084903383
COL_333518,140984.405117688
COL_333530,263415.5450177674
COL_333545,289748.4280982117
COL_333556,128430.62693519653
COL_333576,277939.837630944
COL_333736,323185.2337713344
COL_333788,429630.73751625995
COL_333866,370990.5011756022
COL_333867,365110.6888634185
COL_333928,331323.7481959292
COL_333957,413709.47971042024
COL_334037,331211.08087218006
COL_334047,598218.3535611298
COL_334091,368925.7225039359
COL_334183,467017.02125675394
COL_334229,473499.40968641784
COL_334288,621887.1004915065
COL_334468,416255.27620683535
COL_334548,273597.8913337532
COL_334639,418019.11350590026
COL_334741,85890.44787274947
COL_334989,336261.4919478967
COL_335047,91114.79772434031
COL_335092,236700.2249595584
COL_335505,208083.79666842322
COL_335523,257608.04396871733
COL_335574,322731.4428598569
COL_335589,292696.30081696284
COL_335708,307981.76037439465
COL_335714,447354.9193886832
COL_335836,272492.370986644
COL_336093,404773.09370399656
COL_336095,309145.55476591707
COL_336259,346502.34692450915
COL_336264,264941.84231408534
COL_336267,203392.04314575717
COL_336462,843958.5058092374
COL_336493,282688.53886994906
COL_336495,161913.30508964416
COL_336499,474875.8515756782
COL_336531,212502.49923632795
COL_336685,336165.75166496757
COL_336736,259889.4542720383
COL_336855,191272.70958417753
COL_336874,382325.10158213135
COL_336932,212530.09112352313
COL_336963,902074.9932951028
COL_336967,410182.05321610824
COL_337195,641375.2884808879
COL_337254,285804.2558011437
COL_337273,438219.0773929779
COL_337309,370519.0173735268
COL_337318,145572.53798218066
COL_337346,289848.0299450486
COL_337386,144825.2792711922
COL_337593,322531.4714244571
COL_337666,320388.5089317926
COL_337681,371229.479828234
COL_337895,398304.8243127464
COL_337901,263297.3289572862
COL_338002,286183.02617725567
COL_338038,574224.8273737271
COL_338039,569848.6265406222
COL_338276,378434.2764758219
COL_338279,135996.58508200868
COL_338421,287541.756262041
COL_338506,361149.73536420206
COL_338557,341429.79216294293
COL_338558,285981.4407487623
COL_338559,388564.2115231148
COL_338560,289924.9840099864
COL_338561,286047.9402564064
COL_338562,397286.1887578923
COL_338607,555354.5756533354
COL_338609,490581.1523844912
COL_338673,498868.0150480248
COL_338850,299970.88010894443
COL_338864,671407.3380271009
COL_338944,234681.7391229284
COL_339089,615553.7265314426
COL_339113,268595.66368560644
COL_339428,360127.5962182886
COL_339440,166441.9788192949
COL_339657,209139.43340783188
COL_339727,275038.8350714217
COL_339728,264189.38151742605
COL_339772,134762.09922733135
COL_339793,289278.4588469296
COL_339822,66376.80919896309
COL_339866,357364.2409031987
COL_339878,395911.2347687244
COL_339889,253049.33774243068
COL_339893,238700.9637501696
COL_339912,348216.5679162458
COL_339987,298779.33525517886
COL_339993,268474.82459823583
COL_340011,130666.11993623302
COL_340117,178690.4349506611
COL_340369,374698.91424279584
COL_340447,604328.0557917432
COL_340519,405506.5672309944
COL_340520,412165.5937630171
COL_340521,389704.88897023915
COL_340655,363246.64765249955
COL_340657,261915.05680898635
COL_340794,399667.41701436887
COL_340796,486471.75136182114
COL_340898,310794.8017982915
COL_340975,298696.5361403934
COL_340994,315768.23257501324
COL_340995,318379.20204024494
COL_341014,474876.87125078135
COL_341069,864284.4943393931
COL_341070,204305.46784759866
COL_341184,378651.2248241004
COL_341212,202793.0000305602
COL_341220,220727.99730394187
COL_341237,574000.9168821584
COL_341310,337546.63152351655
COL_341351,370123.7606870022
COL_341414,406989.94726472173
COL_341465,275640.1863569845
COL_341487,155524.72702202102
COL_341496,87464.50547309883
COL_341683,425778.92930228065
COL_341722,263417.3515542731
COL_341744,386821.17272099276
COL_341762,247141.68059179222
COL_341805,305907.7601667507
COL_341889,348144.1926668788
COL_341936,284302.88888770744
COL_342040,245883.03436612
COL_342111,135791.81526896922
COL_342208,545181.8638827946
COL_342209,376326.00470799406
COL_342211,503112.9149355871
COL_342212,489379.1703680338
COL_342258,519713.24716992665
COL_342326,537569.4915404423
COL_342405,60213.60010117426
COL_342407,226891.13876540586
COL_342438,170820.58040389628
COL_342505,664012.7136294409
COL_342623,408108.13461858506
COL_342714,457774.43309244036
COL_342734,266176.5362970626
COL_342947,495953.27930671215
COL_342948,82029.98432940587
COL_343030,337948.40767580114
COL_343036,292110.4155597898
COL_343039,32303.637893285995
COL_343047,372420.03183226637
COL_343070,57617.931563962644
COL_343169,878322.3725623279
COL_343269,337297.14391182386
COL_343324,441560.2304850357
COL_343430,426027.3859022512
COL_343527,594111.2190536683
COL_343636,171539.46597606962
COL_343649,470240.1781685074
COL_343852,212555.2974256936
COL_343866,278156.06841004716
COL_343993,621482.4630249124
COL_344179,239903.0706277549
COL_344278,304603.9425798398
COL_344298,211335.93146151263
COL_344350,304033.04839659954
COL_344578,401383.2441567433
COL_344772,430633.2416353916
COL_344807,483003.28507799056
COL_344844,119339.98698062538
COL_344845,535649.0269291606
COL_344887,432854.06265252765
COL_344960,424382.4773038372
COL_344969,886303.9893002437
COL_345017,291791.11963551515
COL_345055,251780.91301198135
COL_345062,199523.96812823502
COL_345102,835691.9328006797
COL_345117,232578.40591947985
COL_345119,260231.26415724086
COL_345171,652628.3453668843
COL_345187,284411.43485301884
COL_345195,808296.1621733177
COL_345287,419304.71495582815
COL_345351,313417.85020872415
COL_345558,279649.00508151494
COL_345594,384723.5976684555
COL_345718,373323.9394870753
COL_345723,328412.71056472394
COL_345736,469917.69776304375
COL_345839,452701.1050913203
COL_345884,171128.6688302672
COL_345971,196342.07061287726
COL_345996,511797.0092293291
COL_346013,577971.6966421005
COL_346015,637412.4762797715
COL_346208,667962.0088194156
COL_346276,436473.6351014358
COL_346296,434916.2542224213
COL_346522,500244.30179566966
COL_346623,502972.962929435
COL_346677,888154.4465785022
COL_346698,297706.1137097165
COL_346776,731782.1478550696
COL_346829,256242.01310170197
COL_346974,440255.0026129988
COL_346975,537108.5563935736
COL_347000,670062.9388624714
COL_347011,340131.6638165235
COL_347186,397396.678045578
COL_347293,713777.1905571109
COL_347332,411963.7200244606
COL_347353,510831.20554327936
COL_347436,666391.5892240687
COL_347488,410949.05956020637
COL_347618,276219.8473566964
COL_347621,449979.1504259016
COL_347634,488773.773415903
COL_347686,481751.2807950713
COL_347694,556240.7074434005
COL_347737,428683.8583513404
COL_347777,601789.8880846738
COL_347852,129546.90542627867
COL_347970,540104.3113481293
COL_348009,298899.67412847653
COL_348076,132550.57743021776
COL_348272,224490.43169446988
COL_348274,86109.08007673045
COL_348275,79932.71218733274
COL_348278,83380.94891508028
COL_348281,149508.45385557704
COL_348383,304187.9480692758
COL_348436,262790.34881685505
COL_348447,255068.6045679759
COL_348483,265018.8297071543
COL_348681,352293.4563236255
COL_348731,383188.1114020837
COL_348733,251253.54723231593
COL_348757,459963.6114348434
COL_348893,320846.1295429829
COL_349002,671898.1705487667
COL_349029,258384.0378615994
COL_349110,328619.0704846803
COL_349213,348590.34527612163
COL_349214,366281.07786913344
COL_349215,297695.3781231757
COL_349601,557368.9900877135
COL_349602,214733.82414846425
COL_349643,100418.77881032685
COL_349719,432759.26298824267
COL_349774,341984.6622767905
COL_349777,209435.17959370022
COL_350169,305905.3246827803
COL_350175,333946.0759946087
COL_350245,310664.2628511361
COL_350246,380758.43689508224
COL_350338,376828.39242435765
COL_350353,333490.7519928621
COL_350357,392090.7525839664
COL_350456,318281.38831787836
COL_350457,416800.0414791697
COL_350458,431062.9265948486
COL_350459,296221.6041681308
COL_350476,313441.5242118966
COL_350564,879843.541595746
COL_350594,370511.77972193016
COL_350743,594026.4092260542
COL_350851,463103.7927529947
COL_351049,410722.5804781128
COL_351088,673634.3265399288
COL_351213,204786.53254816215
COL_351274,328416.49619852577
COL_351380,204136.9547753313
COL_351688,278516.45044312644
COL_351715,408843.3590093634
COL_351762,641720.4284399503
COL_351901,386343.11343401775
COL_352368,737724.2551370711
COL_352392,462454.88003119116
COL_352397,246434.87853480474
COL_352422,867650.4876523924
COL_352637,249086.90384856286
COL_352991,542003.5511820631
COL_353024,355268.7361124857
COL_353028,181349.82833070407
COL_353059,301089.7301855939
COL_353225,389745.7167844099
COL_353243,146167.77050282853
COL_353323,285027.4999710963
COL_353376,492429.3753081263
COL_353452,404418.01593222545
COL_353740,238995.69880673633
COL_353798,280059.70804059954
COL_353848,323326.57635386713
COL_353860,315531.37331248727
COL_354005,412384.87698836485
COL_354013,291771.5993540113
COL_354058,507509.13120874437
COL_354370,385771.80452173983
COL_354379,598015.1072004671
COL_354384,184177.48672665912
COL_354401,271254.05367652234
COL_354414,495416.3084855514
COL_354422,188397.1613831668
COL_354535,259287.60589935072
COL_354630,373517.2122504165
COL_354696,277701.5682631976
COL_354775,718516.0805594407
COL_354795,160346.94301533565
COL_355174,311059.2974637615
COL_355178,176865.67616824538
COL_355241,371579.0651656301
COL_355242,333289.4342921293
COL_355332,216603.334809869
COL_355356,867307.0506627163
COL_355412,361643.221056308
COL_355457,391466.52314006456
COL_355532,124316.0678956631
COL_355579,293313.0737508592
COL_355627,320142.40474868874
COL_355640,374617.82624812983
COL_355642,346046.090921864
COL_355643,306669.9930737795
COL_355644,478043.1589934407
COL_355702,165294.2224246742
COL_355851,421848.43381932675
COL_355942,370455.6599032165
COL_355991,270676.8716194754
COL_356015,299497.6275316596
COL_356199,307577.4241534386
COL_356201,257028.8870320419
COL_356441,871375.0934520949
COL_356469,170678.65873718634
COL_356497,442403.6502936243
COL_356528,256673.68697590305
